Year,Month,Day ,Hour,Irridiance,Temp
2016,4,6,11,602.19,32.76
2016,4,6,12,710.76,34.14
2016,4,6,13,660.45,35.11
2016,4,6,14,567.38,35.44
2016,4,6,15,404.9,35.39
2016,4,6,16,254.15,34.32
2016,4,6,17,74.43,31.58
2016,4,6,18,0,28.88
2016,4,6,19,0,27.88
2016,4,6,20,0,27.05
2016,4,6,21,0,26.21
2016,4,6,22,0,25.62
2016,4,6,23,0,25.26
2016,4,7,0,0,24.88
2016,4,7,1,0,24.62
2016,4,7,2,0,24.42
2016,4,7,3,0,24.3
2016,4,7,4,0,24.18
2016,4,7,5,0,24.01
2016,4,7,6,75.66,24.54
2016,4,7,7,238.6,25.92
2016,4,7,8,435.48,27.92
2016,4,7,9,596.07,30.15
2016,4,7,10,681.13,32.15
2016,4,7,11,654.16,33.88
2016,4,7,12,689.23,35.17
2016,4,7,13,680.68,36.06
2016,4,7,14,584.15,36.47
2016,4,7,15,433.51,36.36
2016,4,7,16,264.2,35.25
2016,4,7,17,82.59,32.08
2016,4,7,18,0,28.89
2016,4,7,19,0,27.75
2016,4,7,20,0,26.91
2016,4,7,21,0,26.19
2016,4,7,22,0,25.47
2016,4,7,23,0,24.88
2016,4,8,0,0,24.48
2016,4,8,1,0,24.23
2016,4,8,2,0,24.08
2016,4,8,3,0,24.13
2016,4,8,4,0,24.31
2016,4,8,5,0,24.29
2016,4,8,6,76.06,24.69
2016,4,8,7,240.8,25.52
2016,4,8,8,428.88,27.23
2016,4,8,9,616.12,29.83
2016,4,8,10,771.98,32.26
2016,4,8,11,832.05,34.11
2016,4,8,12,856.78,35.32
2016,4,8,13,752.34,36.27
2016,4,8,14,685.49,36.29
2016,4,8,15,516.52,36.3
2016,4,8,16,304.88,34.88
2016,4,8,17,104.62,31.35
2016,4,8,18,0,28.26
2016,4,8,19,0,27.22
2016,4,8,20,0,26.46
2016,4,8,21,0,25.76
2016,4,8,22,0,25.08
2016,4,8,23,0,24.57
2016,4,9,0,0,24.26
2016,4,9,1,0,24.04
2016,4,9,2,0,23.7
2016,4,9,3,0,23.3
2016,4,9,4,0,23.01
2016,4,9,5,0,22.81
2016,4,9,6,97.38,24.26
2016,4,9,7,278.84,25.93
2016,4,9,8,482.52,27.98
2016,4,9,9,625.42,30.05
2016,4,9,10,841.86,32.13
2016,4,9,11,803.4,33.96
2016,4,9,12,769.46,35.32
2016,4,9,13,784.17,36.19
2016,4,9,14,620.74,36.63
2016,4,9,15,499.26,36.53
2016,4,9,16,288.88,36.03
2016,4,9,17,96.86,33.03
2016,4,9,18,0,29.78
2016,4,9,19,0,28.6
2016,4,9,20,0,27.8
2016,4,9,21,0,27.15
2016,4,9,22,0,26.6
2016,4,9,23,0,26.09
2016,4,10,0,0,25.08
2016,4,10,1,0,24.27
2016,4,10,2,0,23.47
2016,4,10,3,0,22.74
2016,4,10,4,0,22.15
2016,4,10,5,0,21.58
2016,4,10,6,99.25,23.19
2016,4,10,7,273.67,25.45
2016,4,10,8,468.96,27.83
2016,4,10,9,645.55,30.01
2016,4,10,10,795.39,32
2016,4,10,11,760.71,33.88
2016,4,10,12,786.68,35.3
2016,4,10,13,754.62,36.17
2016,4,10,14,692.48,36.7
2016,4,10,15,506.09,36.8
2016,4,10,16,292.34,36.23
2016,4,10,17,97.02,32.54
2016,4,10,18,0,28.73
2016,4,10,19,0,27.61
2016,4,10,20,0,26.94
2016,4,10,21,0,26.38
2016,4,10,22,0,25.56
2016,4,10,23,0,24.36
2016,4,11,0,0,23.44
2016,4,11,1,0,22.94
2016,4,11,2,0,22.77
2016,4,11,3,0,22.83
2016,4,11,4,0,23.1
2016,4,11,5,0,23.3
2016,4,11,6,102.55,25.41
2016,4,11,7,279.63,27.51
2016,4,11,8,482.55,29.63
2016,4,11,9,703.46,31.66
2016,4,11,10,809.37,33.69
2016,4,11,11,712.62,35.43
2016,4,11,12,757.28,36.94
2016,4,11,13,719.59,37.59
2016,4,11,14,633.8,37.97
2016,4,11,15,484.93,36.87
2016,4,11,16,279.52,36.46
2016,4,11,17,95.8,32.9
2016,4,11,18,0,29.33
2016,4,11,19,0,28.23
2016,4,11,20,0,27.37
2016,4,11,21,0,26.58
2016,4,11,22,0,25.9
2016,4,11,23,0,25.17
2016,4,12,0,0,24.53
2016,4,12,1,0,24.08
2016,4,12,2,0,23.76
2016,4,12,3,0,23.49
2016,4,12,4,0,23.51
2016,4,12,5,7.05,23.54
2016,4,12,6,101.91,25.2
2016,4,12,7,291.81,26.75
2016,4,12,8,499.93,28.78
2016,4,12,9,700.31,30.94
2016,4,12,10,830.34,33.19
2016,4,12,11,783.3,35.17
2016,4,12,12,824.63,36.57
2016,4,12,13,797.17,37.44
2016,4,12,14,688.18,37.91
2016,4,12,15,531.04,37.89
2016,4,12,16,318.16,36.43
2016,4,12,17,112.77,32.54
2016,4,12,18,0,29.16
2016,4,12,19,0,28.03
2016,4,12,20,0,27.26
2016,4,12,21,0,26.51
2016,4,12,22,0,25.78
2016,4,12,23,0,24.98
2016,4,13,0,0,24.11
2016,4,13,1,0,23.4
2016,4,13,2,0,23.03
2016,4,13,3,0,22.57
2016,4,13,4,0,22.09
2016,4,13,5,7.21,21.89
2016,4,13,6,117.11,23.36
2016,4,13,7,332.87,25.29
2016,4,13,8,552.33,27.79
2016,4,13,9,738.87,31.94
2016,4,13,10,889.37,35.28
2016,4,13,11,896.91,36.77
2016,4,13,12,886.16,37.56
2016,4,13,13,761.69,38.01
2016,4,13,14,699.31,37.83
2016,4,13,15,528.58,36.55
2016,4,13,16,313.2,35.57
2016,4,13,17,111.32,31.83
2016,4,13,18,0,28.37
2016,4,13,19,0,27.28
2016,4,13,20,0,26.52
2016,4,13,21,0,25.79
2016,4,13,22,0,25.08
2016,4,13,23,0,24.61
2016,4,14,0,0,24.1
2016,4,14,1,0,23.55
2016,4,14,2,0,23.1
2016,4,14,3,0,22.76
2016,4,14,4,0,22.55
2016,4,14,5,7.17,22.4
2016,4,14,6,109.91,24.24
2016,4,14,7,303.42,25.8
2016,4,14,8,467.32,27.53
2016,4,14,9,621.84,29.51
2016,4,14,10,752.15,31.35
2016,4,14,11,718.02,32.81
2016,4,14,12,711.99,33.84
2016,4,14,13,758.17,34.43
2016,4,14,14,651.91,34.56
2016,4,14,15,495.98,34.55
2016,4,14,16,283.32,34.3
2016,4,14,17,103.59,32.1
2016,4,14,18,0,29.65
2016,4,14,19,0,28.12
2016,4,14,20,0,26.96
2016,4,14,21,0,26.11
2016,4,14,22,0,25.39
2016,4,14,23,0,25.01
2016,4,15,0,0,24.92
2016,4,15,1,0,24.73
2016,4,15,2,0,24.46
2016,4,15,3,0,24.26
2016,4,15,4,0,24.05
2016,4,15,5,6.75,24.11
2016,4,15,6,92.02,25.41
2016,4,15,7,233.63,26.68
2016,4,15,8,388.45,28.12
2016,4,15,9,522.09,29.65
2016,4,15,10,661.27,30.99
2016,4,15,11,640.63,32.05
2016,4,15,12,643.36,32.66
2016,4,15,13,654,33.02
2016,4,15,14,527.12,33.1
2016,4,15,15,313.28,32.83
2016,4,15,16,206.01,32.26
2016,4,15,17,67.7,30.87
2016,4,15,18,0,28.51
2016,4,15,19,0,27.74
2016,4,15,20,0,27.26
2016,4,15,21,0,26.88
2016,4,15,22,0,26.41
2016,4,15,23,0,25.98
2016,4,16,0,0,25.71
2016,4,16,1,0,25.57
2016,4,16,2,0,25.44
2016,4,16,3,0,25.33
2016,4,16,4,0,25.28
2016,4,16,5,5.06,25.26
2016,4,16,6,59.04,25.85
2016,4,16,7,175.25,27.01
2016,4,16,8,312.27,28.54
2016,4,16,9,433.55,29.94
2016,4,16,10,504.3,31.1
2016,4,16,11,449.65,32.12
2016,4,16,12,427.66,33.04
2016,4,16,13,400.07,33.83
2016,4,16,14,252.94,34.58
2016,4,16,15,166.89,34.67
2016,4,16,16,98.61,34.32
2016,4,16,17,44.68,32.35
2016,4,16,18,5.5,29.97
2016,4,16,19,0,28.6
2016,4,16,20,0,27.67
2016,4,16,21,0,26.73
2016,4,16,22,0,26.14
2016,4,16,23,0,25.69
2016,4,17,0,0,25.32
2016,4,17,1,0,24.91
2016,4,17,2,0,24.74
2016,4,17,3,0,24.74
2016,4,17,4,0,24.79
2016,4,17,5,5.04,24.76
2016,4,17,6,57.01,25.4
2016,4,17,7,189.4,26.51
2016,4,17,8,333.62,27.76
2016,4,17,9,423.99,28.94
2016,4,17,10,599.28,30.11
2016,4,17,11,671.65,31.01
2016,4,17,12,579.78,31.61
2016,4,17,13,399.73,31.9
2016,4,17,14,323.55,31.83
2016,4,17,15,226.57,31.33
2016,4,17,16,113.29,30.46
2016,4,17,17,49.3,29.24
2016,4,17,18,5.71,27.56
2016,4,17,19,0,26.87
2016,4,17,20,0,26.5
2016,4,17,21,0,26.23
2016,4,17,22,0,26.01
2016,4,17,23,0,25.72
2016,4,18,0,0,25.44
2016,4,18,1,0,25.19
2016,4,18,2,0,25.04
2016,4,18,3,0,24.92
2016,4,18,4,0,24.83
2016,4,18,5,5.79,24.8
2016,4,18,6,65.25,25.3
2016,4,18,7,241.98,25.98
2016,4,18,8,290.79,26.95
2016,4,18,9,343.73,28.12
2016,4,18,10,477.86,28.89
2016,4,18,11,491.08,29.28
2016,4,18,12,728.33,29.85
2016,4,18,13,413.42,31.28
2016,4,18,14,366.78,31.9
2016,4,18,15,400.43,31.86
2016,4,18,16,213.47,31.27
2016,4,18,17,64.42,29.99
2016,4,18,18,5.91,27.83
2016,4,18,19,0,26.98
2016,4,18,20,0,26.38
2016,4,18,21,0,25.95
2016,4,18,22,0,25.6
2016,4,18,23,0,25.24
2016,4,19,0,0,25.01
2016,4,19,1,0,24.9
2016,4,19,2,0,24.83
2016,4,19,3,0,24.75
2016,4,19,4,0,24.62
2016,4,19,5,7.06,24.52
2016,4,19,6,81.66,25.11
2016,4,19,7,261.3,26.41
2016,4,19,8,369.73,28.12
2016,4,19,9,513.77,29.8
2016,4,19,10,542.8,31.34
2016,4,19,11,645.94,32.69
2016,4,19,12,636.67,33.79
2016,4,19,13,663.65,34.68
2016,4,19,14,440.12,35.07
2016,4,19,15,430.76,35.17
2016,4,19,16,241.39,34.99
2016,4,19,17,74.59,33.42
2016,4,19,18,6.16,30.19
2016,4,19,19,0,28.51
2016,4,19,20,0,27.49
2016,4,19,21,0,26.74
2016,4,19,22,0,26.08
2016,4,19,23,0,25.58
2016,4,20,0,0,25.28
2016,4,20,1,0,25.12
2016,4,20,2,0,24.87
2016,4,20,3,0,24.76
2016,4,20,4,0,24.63
2016,4,20,5,7.19,24.51
2016,4,20,6,67.07,25.01
2016,4,20,7,295.44,26.1
2016,4,20,8,228.99,27.55
2016,4,20,9,516.21,29.1
2016,4,20,10,525.68,30.27
2016,4,20,11,541.78,31.26
2016,4,20,12,566.73,32.08
2016,4,20,13,492.34,33.11
2016,4,20,14,396.95,33.76
2016,4,20,15,479.54,33.95
2016,4,20,16,267.29,33.38
2016,4,20,17,75.29,31.19
2016,4,20,18,6,28.42
2016,4,20,19,0,27.36
2016,4,20,20,0,26.57
2016,4,20,21,0,25.89
2016,4,20,22,0,25.45
2016,4,20,23,0,25.16
2016,4,21,0,0,24.91
2016,4,21,1,0,24.69
2016,4,21,2,0,24.55
2016,4,21,3,0,24.38
2016,4,21,4,0,24.22
2016,4,21,5,9.09,24.23
2016,4,21,6,91.74,24.89
2016,4,21,7,277,26.15
2016,4,21,8,407.63,27.69
2016,4,21,9,580.45,29.15
2016,4,21,10,691.08,30.78
2016,4,21,11,736.41,32.25
2016,4,21,12,754.41,33.51
2016,4,21,13,652,34.42
2016,4,21,14,537.18,35.05
2016,4,21,15,450.98,35.55
2016,4,21,16,286.44,34.18
2016,4,21,17,95.11,31.38
2016,4,21,18,6.63,28.75
2016,4,21,19,0,27.9
2016,4,21,20,0,27.38
2016,4,21,21,0,26.83
2016,4,21,22,0,26.33
2016,4,21,23,0,25.9
2016,4,22,0,0,25.43
2016,4,22,1,0,25.23
2016,4,22,2,0,25.12
2016,4,22,3,0,24.97
2016,4,22,4,0,24.93
2016,4,22,5,9.07,24.91
2016,4,22,6,96.55,25.46
2016,4,22,7,253.58,26.58
2016,4,22,8,417.81,27.94
2016,4,22,9,535.39,29.33
2016,4,22,10,657.26,30.86
2016,4,22,11,714.96,32.23
2016,4,22,12,775.45,33.42
2016,4,22,13,592.29,34.42
2016,4,22,14,612.62,35.01
2016,4,22,15,461.8,35.44
2016,4,22,16,286.54,34.99
2016,4,22,17,94.43,32.15
2016,4,22,18,6.48,28.78
2016,4,22,19,0,27.51
2016,4,22,20,0,26.84
2016,4,22,21,0,26.38
2016,4,22,22,0,25.98
2016,4,22,23,0,25.64
2016,4,23,0,0,25.38
2016,4,23,1,0,25.18
2016,4,23,2,0,25.1
2016,4,23,3,0,25.01
2016,4,23,4,0,24.91
2016,4,23,5,10.09,24.94
2016,4,23,6,103.66,25.76
2016,4,23,7,257.57,27.02
2016,4,23,8,420.24,28.74
2016,4,23,9,563.98,30.67
2016,4,23,10,680.85,32.4
2016,4,23,11,706.46,33.76
2016,4,23,12,724.31,34.82
2016,4,23,13,681.42,35.46
2016,4,23,14,497.7,35.77
2016,4,23,15,434.5,35.65
2016,4,23,16,268.77,34.21
2016,4,23,17,89.2,31.76
2016,4,23,18,6.12,29.58
2016,4,23,19,0,28.67
2016,4,23,20,0,27.87
2016,4,23,21,0,27.17
2016,4,23,22,0,26.48
2016,4,23,23,0,26.19
2016,4,24,0,0,26
2016,4,24,1,0,25.61
2016,4,24,2,0,25.3
2016,4,24,3,0,25.1
2016,4,24,4,0,24.93
2016,4,24,5,10.93,24.84
2016,4,24,6,120,25.77
2016,4,24,7,301.13,27.22
2016,4,24,8,509.21,29.13
2016,4,24,9,713.21,31.12
2016,4,24,10,855.66,32.93
2016,4,24,11,868.89,34.37
2016,4,24,12,899.98,35.53
2016,4,24,13,776.88,36.12
2016,4,24,14,683.82,36.72
2016,4,24,15,554.65,36.55
2016,4,24,16,342.31,36.02
2016,4,24,17,123.02,32.94
2016,4,24,18,7.23,29.19
2016,4,24,19,0,27.4
2016,4,24,20,0,26.25
2016,4,24,21,0,25.44
2016,4,24,22,0,24.97
2016,4,24,23,0,24.68
2016,4,25,0,0,24.4
2016,4,25,1,0,24.28
2016,4,25,2,0,24.04
2016,4,25,3,0,23.77
2016,4,25,4,0,23.61
2016,4,25,5,12.72,23.74
2016,4,25,6,144.86,25.66
2016,4,25,7,351.67,27.22
2016,4,25,8,562.94,29.02
2016,4,25,9,753,30.97
2016,4,25,10,899.09,32.73
2016,4,25,11,767.96,34.08
2016,4,25,12,865.6,35.12
2016,4,25,13,810.56,35.87
2016,4,25,14,668.27,36.19
2016,4,25,15,499.89,36.03
2016,4,25,16,298.25,35.19
2016,4,25,17,114.66,32.15
2016,4,25,18,6.81,28.84
2016,4,25,19,0,27.83
2016,4,25,20,0,27.4
2016,4,25,21,0,27.02
2016,4,25,22,0,26.55
2016,4,25,23,0,26.15
2016,4,26,0,0,25.81
2016,4,26,1,0,25.44
2016,4,26,2,0,25.14
2016,4,26,3,0,24.91
2016,4,26,4,0,24.73
2016,4,26,5,11.34,24.76
2016,4,26,6,101.07,25.75
2016,4,26,7,278.85,27.05
2016,4,26,8,435.01,28.48
2016,4,26,9,600.15,30.08
2016,4,26,10,736.08,31.49
2016,4,26,11,678.7,32.62
2016,4,26,12,718.01,33.51
2016,4,26,13,531.65,34.13
2016,4,26,14,545.62,34.34
2016,4,26,15,418.1,34.15
2016,4,26,16,248.37,33.74
2016,4,26,17,85.03,32.15
2016,4,26,18,5.79,29.11
2016,4,26,19,0,28.01
2016,4,26,20,0,27.44
2016,4,26,21,0,26.91
2016,4,26,22,0,26.49
2016,4,26,23,0,26.2
2016,4,27,0,0,25.87
2016,4,27,1,0,25.53
2016,4,27,2,0,25.26
2016,4,27,3,0,24.99
2016,4,27,4,0,24.76
2016,4,27,5,10.28,24.62
2016,4,27,6,88.65,25.47
2016,4,27,7,245.18,26.76
2016,4,27,8,437.32,28.23
2016,4,27,9,599.17,29.62
2016,4,27,10,678.08,31.01
2016,4,27,11,680.92,32.12
2016,4,27,12,689.79,32.96
2016,4,27,13,570.09,33.71
2016,4,27,14,475.31,34.15
2016,4,27,15,379.12,33.96
2016,4,27,16,226.3,33.74
2016,4,27,17,80.12,32
2016,4,27,18,6.19,29.14
2016,4,27,19,0,28.2
2016,4,27,20,0,27.59
2016,4,27,21,0,26.93
2016,4,27,22,0,26.37
2016,4,27,23,0,25.87
2016,4,28,0,0,25.42
2016,4,28,1,0,24.97
2016,4,28,2,0,24.69
2016,4,28,3,0,24.51
2016,4,28,4,0,24.4
2016,4,28,5,11.85,24.47
2016,4,28,6,84.86,25.52
2016,4,28,7,213.04,26.74
2016,4,28,8,349.98,28.12
2016,4,28,9,513.9,29.67
2016,4,28,10,598.64,31.17
2016,4,28,11,604.36,32.47
2016,4,28,12,592.66,33.45
2016,4,28,13,596.48,34.12
2016,4,28,14,509.45,34.46
2016,4,28,15,408.51,34.37
2016,4,28,16,247.47,33.55
2016,4,28,17,85.3,31.59
2016,4,28,18,6.74,29.24
2016,4,28,19,0,28.39
2016,4,28,20,0,27.73
2016,4,28,21,0,26.96
2016,4,28,22,0,26.32
2016,4,28,23,0,25.8
2016,4,29,0,0,25.37
2016,4,29,1,0,25.03
2016,4,29,2,0,24.75
2016,4,29,3,0,24.54
2016,4,29,4,0,24.3
2016,4,29,5,12.3,24.3
2016,4,29,6,107.31,25.28
2016,4,29,7,279.76,26.65
2016,4,29,8,429.12,28.17
2016,4,29,9,604.25,29.7
2016,4,29,10,713.24,31.19
2016,4,29,11,795.77,32.33
2016,4,29,12,775.57,33.15
2016,4,29,13,725.22,33.62
2016,4,29,14,572.6,33.75
2016,4,29,15,434.32,33.33
2016,4,29,16,272.39,32.63
2016,4,29,17,91.74,31.05
2016,4,29,18,6.74,28.82
2016,4,29,19,0,28.08
2016,4,29,20,0,27.59
2016,4,29,21,0,27.06
2016,4,29,22,0,26.55
2016,4,29,23,0,26.15
2016,4,30,0,0,25.79
2016,4,30,1,0,25.4
2016,4,30,2,0,25.11
2016,4,30,3,0,24.99
2016,4,30,4,0,24.82
2016,4,30,5,12.16,24.8
2016,4,30,6,93.4,25.82
2016,4,30,7,223.12,27.22
2016,4,30,8,385.1,28.69
2016,4,30,9,537.24,30.09
2016,4,30,10,637.8,31.47
2016,4,30,11,722.23,32.75
2016,4,30,12,698.91,33.63
2016,4,30,13,695.21,34.15
2016,4,30,14,596.48,34.17
2016,4,30,15,456.52,33.8
2016,4,30,16,275.7,32.97
2016,4,30,17,95.11,31.24
2016,4,30,18,7.42,29.13
2016,4,30,19,0,28.33
2016,4,30,20,0,27.75
2016,4,30,21,0,27.11
2016,4,30,22,0,26.51
2016,4,30,23,0,25.98
2016,5,1,0,0,25.46
2016,5,1,1,0,25.01
2016,5,1,2,0,24.64
2016,5,1,3,0,24.35
2016,5,1,4,0,24.14
2016,5,1,5,12.13,24.17
2016,5,1,6,98.94,25.15
2016,5,1,7,255.24,26.46
2016,5,1,8,387.86,28.06
2016,5,1,9,505.37,29.56
2016,5,1,10,727.99,30.86
2016,5,1,11,660.2,31.97
2016,5,1,12,624.24,32.7
2016,5,1,13,525.93,33.19
2016,5,1,14,489.92,33.3
2016,5,1,15,376.09,33.05
2016,5,1,16,210.8,32.35
2016,5,1,17,72.48,30.58
2016,5,1,18,6.57,28.24
2016,5,1,19,0,27.42
2016,5,1,20,0,26.84
2016,5,1,21,0,26.32
2016,5,1,22,0,25.91
2016,5,1,23,0,25.57
2016,5,2,0,0,25.31
2016,5,2,1,0,25.09
2016,5,2,2,0,24.89
2016,5,2,3,0,24.59
2016,5,2,4,0,24.32
2016,5,2,5,8.58,24.25
2016,5,2,6,31.14,24.75
2016,5,2,7,147.84,25.23
2016,5,2,8,206.15,26.22
2016,5,2,9,271.36,27.67
2016,5,2,10,364.71,28.93
2016,5,2,11,475.07,29.81
2016,5,2,12,485.2,30.4
2016,5,2,13,483.07,30.57
2016,5,2,14,404.34,30.34
2016,5,2,15,324.63,29.63
2016,5,2,16,201.79,28.49
2016,5,2,17,76.09,27.19
2016,5,2,18,7.38,25.71
2016,5,2,19,0,24.85
2016,5,2,20,0,24.29
2016,5,2,21,0,23.93
2016,5,2,22,0,23.63
2016,5,2,23,0,23.31
2016,5,3,0,0,22.93
2016,5,3,1,0,22.68
2016,5,3,2,0,22.44
2016,5,3,3,0,22.24
2016,5,3,4,0,22
2016,5,3,5,14.58,21.88
2016,5,3,6,103.12,23.65
2016,5,3,7,265.59,26.06
2016,5,3,8,432.84,28.01
2016,5,3,9,617.64,29.48
2016,5,3,10,679.45,30.63
2016,5,3,11,784.38,31.35
2016,5,3,12,737.34,31.72
2016,5,3,13,683.63,31.69
2016,5,3,14,547.57,31.62
2016,5,3,15,452.41,31.31
2016,5,3,16,261.6,30.51
2016,5,3,17,93.74,29.05
2016,5,3,18,7.91,26.85
2016,5,3,19,0,25.93
2016,5,3,20,0,25.44
2016,5,3,21,0,25.08
2016,5,3,22,0,24.83
2016,5,3,23,0,24.63
2016,5,4,0,0,24.44
2016,5,4,1,0,24.21
2016,5,4,2,0,23.98
2016,5,4,3,0,23.75
2016,5,4,4,0,23.5
2016,5,4,5,11.39,23.46
2016,5,4,6,80.35,24.24
2016,5,4,7,185.82,25.3
2016,5,4,8,333.66,26.34
2016,5,4,9,347.73,26.86
2016,5,4,10,387.62,27.25
2016,5,4,11,356.9,27.58
2016,5,4,12,540.24,27.84
2016,5,4,13,482.54,28.07
2016,5,4,14,521.87,28.23
2016,5,4,15,382.32,27.98
2016,5,4,16,211.14,27.61
2016,5,4,17,75.26,27.19
2016,5,4,18,7.36,25.68
2016,5,4,19,0,25.01
2016,5,4,20,0,24.72
2016,5,4,21,0,24.51
2016,5,4,22,0,24.4
2016,5,4,23,0,24.3
2016,5,5,0,0,24.21
2016,5,5,1,0,24.12
2016,5,5,2,0,24.01
2016,5,5,3,0,23.92
2016,5,5,4,0,23.76
2016,5,5,5,12.91,23.69
2016,5,5,6,75.71,25.09
2016,5,5,7,196.44,26.4
2016,5,5,8,345.83,28.58
2016,5,5,9,538.71,30.01
2016,5,5,10,538.84,30.59
2016,5,5,11,515.52,31.01
2016,5,5,12,457.91,31.37
2016,5,5,13,423.38,31.29
2016,5,5,14,470.83,31.31
2016,5,5,15,461.45,31.12
2016,5,5,16,287.23,30.74
2016,5,5,17,100.3,29.67
2016,5,5,18,9.02,27.54
2016,5,5,19,0,26.65
2016,5,5,20,0,25.82
2016,5,5,21,0,25.08
2016,5,5,22,0,24.62
2016,5,5,23,0,24.3
2016,5,6,0,0,24.05
2016,5,6,1,0,23.8
2016,5,6,2,0,23.56
2016,5,6,3,0,23.3
2016,5,6,4,0,22.94
2016,5,6,5,15.5,22.87
2016,5,6,6,82.4,24.34
2016,5,6,7,201.73,25.81
2016,5,6,8,324.57,27.68
2016,5,6,9,435.9,29.13
2016,5,6,10,468.72,30.18
2016,5,6,11,588.23,30.85
2016,5,6,12,522.74,31.2
2016,5,6,13,501.72,31.54
2016,5,6,14,578.36,31.79
2016,5,6,15,470.88,31.51
2016,5,6,16,268.07,30.95
2016,5,6,17,96.69,29.74
2016,5,6,18,9.09,27.23
2016,5,6,19,0,25.9
2016,5,6,20,0,25.26
2016,5,6,21,0,24.77
2016,5,6,22,0,24.42
2016,5,6,23,0,24.16
2016,5,7,0,0,23.96
2016,5,7,1,0,23.6
2016,5,7,2,0,23.35
2016,5,7,3,0,23.12
2016,5,7,4,0,22.79
2016,5,7,5,11.9,22.83
2016,5,7,6,43.03,24.15
2016,5,7,7,108.3,25.69
2016,5,7,8,241.95,27.34
2016,5,7,9,246.73,28.76
2016,5,7,10,326.37,29.84
2016,5,7,11,698.2,30.44
2016,5,7,12,592.3,30.65
2016,5,7,13,483.45,30.82
2016,5,7,14,164.69,30.81
2016,5,7,15,35.57,30.4
2016,5,7,16,25.7,29.61
2016,5,7,17,18.87,28.5
2016,5,7,18,4,26.87
2016,5,7,19,0,25.83
2016,5,7,20,0,25.23
2016,5,7,21,0,24.8
2016,5,7,22,0,24.56
2016,5,7,23,0,24.35
2016,5,8,0,0,24.17
2016,5,8,1,0,23.99
2016,5,8,2,0,23.82
2016,5,8,3,0,23.55
2016,5,8,4,0,23.21
2016,5,8,5,17.07,23.09
2016,5,8,6,121.11,24.45
2016,5,8,7,313.48,26.13
2016,5,8,8,515.68,27.61
2016,5,8,9,701.69,28.8
2016,5,8,10,823.33,29.88
2016,5,8,11,938.41,30.73
2016,5,8,12,926.87,31.39
2016,5,8,13,852.04,31.75
2016,5,8,14,721.44,31.83
2016,5,8,15,531.08,31.62
2016,5,8,16,302.93,31.16
2016,5,8,17,110.92,30.33
2016,5,8,18,10.48,28.54
2016,5,8,19,0,27.95
2016,5,8,20,0,27.76
2016,5,8,21,0,27.27
2016,5,8,22,0,26.44
2016,5,8,23,0,25.74
2016,5,9,0,0,25.14
2016,5,9,1,0,24.65
2016,5,9,2,0,24.26
2016,5,9,3,0,23.9
2016,5,9,4,0,23.53
2016,5,9,5,18.24,23.48
2016,5,9,6,120.69,25.44
2016,5,9,7,315.48,27.12
2016,5,9,8,496.09,29.31
2016,5,9,9,668.41,30.61
2016,5,9,10,777.97,31.47
2016,5,9,11,741.7,32.11
2016,5,9,12,648.77,32.49
2016,5,9,13,735.69,32.62
2016,5,9,14,452.1,32.52
2016,5,9,15,311.71,32.17
2016,5,9,16,209.16,31.97
2016,5,9,17,93.08,30.92
2016,5,9,18,8.55,29.1
2016,5,9,19,0,28.38
2016,5,9,20,0,27.54
2016,5,9,21,0,26.73
2016,5,9,22,0,26.23
2016,5,9,23,0,25.87
2016,5,10,0,0,25.57
2016,5,10,1,0,25.31
2016,5,10,2,0,25.07
2016,5,10,3,0,24.84
2016,5,10,4,0,24.65
2016,5,10,5,17.91,24.62
2016,5,10,6,104.72,26.3
2016,5,10,7,267.31,28.72
2016,5,10,8,470.67,30.52
2016,5,10,9,633.7,31.48
2016,5,10,10,671.22,32.14
2016,5,10,11,661.07,32.69
2016,5,10,12,596.04,33.01
2016,5,10,13,658.76,33.15
2016,5,10,14,544.73,33.08
2016,5,10,15,399.18,32.85
2016,5,10,16,221.2,32.57
2016,5,10,17,80.98,31.29
2016,5,10,18,9.14,29.22
2016,5,10,19,0,28.19
2016,5,10,20,0,27.62
2016,5,10,21,0,27.39
2016,5,10,22,0,27.2
2016,5,10,23,0,26.73
2016,5,11,0,0,26.3
2016,5,11,1,0,25.93
2016,5,11,2,0,25.59
2016,5,11,3,0,25.3
2016,5,11,4,0,24.98
2016,5,11,5,11.81,24.93
2016,5,11,6,76.1,26.55
2016,5,11,7,207.8,29.25
2016,5,11,8,322.95,31.27
2016,5,11,9,568.34,32.12
2016,5,11,10,656.68,32.77
2016,5,11,11,778.84,33.21
2016,5,11,12,824.98,33.49
2016,5,11,13,764.42,33.6
2016,5,11,14,637.91,33.51
2016,5,11,15,470.6,33.26
2016,5,11,16,296.34,32.98
2016,5,11,17,104.52,32.4
2016,5,11,18,10.46,30.75
2016,5,11,19,0,29.76
2016,5,11,20,0,28.98
2016,5,11,21,0,28.37
2016,5,11,22,0,27.66
2016,5,11,23,0,27.01
2016,5,12,0,0,26.41
2016,5,12,1,0,25.9
2016,5,12,2,0,25.5
2016,5,12,3,0,25.15
2016,5,12,4,0,24.81
2016,5,12,5,18.3,24.78
2016,5,12,6,101.48,26.18
2016,5,12,7,290.03,27.74
2016,5,12,8,468.97,29.88
2016,5,12,9,638.94,31.44
2016,5,12,10,721.98,32.4
2016,5,12,11,545.07,33.01
2016,5,12,12,260.6,33.35
2016,5,12,13,195.13,33.45
